Year,State,State Abbr,State FIPS,District,Democratic %,Republican %,Voter Turnout %,Median Age,Median income,Male Population %,Female Population %,White %,White (non Hispanic or Latino) %,Hispanic or Latino %,Black %,American Indian %,Asian %,Pacific %,Multiracial %,Less than HS %,HS grad %,Some college %,Bachelor's degree %,Graduate degree %,Below poverty line %,Income under 25k %,Income 25k to 50k %,Income 50k to 75k %,Income above 75k %
2014,Georgia,GA,13,8,0.0,99.91,24.17,36.3,22451,49.04,50.96,64.21,60.84,6.03,30.24,0.11,1.32,0.02,1.91,11.72,22.2,18.56,7.41,4.84,11.99,62.73,21.76,9.02,6.48
2014,Georgia,GA,13,9,19.33,80.67,33.02,39.5,22713,49.33,50.67,86.99,78.34,12.2,6.98,0.3,1.15,0.02,1.42,12.8,22.44,18.11,8.69,5.01,17.87,60.96,22.53,9.52,6.99
2014,Georgia,GA,13,10,33.48,66.52,35.65,36.1,23457,48.84,51.16,69.44,66.07,5.13,25.12,0.2,2.07,0.03,1.95,10.1,20.7,17.51,9.12,6.03,12.02,60.94,21.13,10.03,7.9
2014,Georgia,GA,13,11,0.0,100.0,28.68,35.8,30980,48.86,51.14,74.59,68.04,11.33,15.95,0.34,3.15,0.04,1.93,7.1,15.12,18.21,16.66,8.43,9.33,51.15,21.6,12.35,14.91
2014,Georgia,GA,13,12,45.25,54.75,30.76,34.8,21813,49.45,50.55,59.31,56.37,5.55,34.81,0.25,1.63,0.08,1.91,10.97,22.13,17.91,7.8,4.79,12.24,63.75,20.72,8.9,6.63
2014,Georgia,GA,13,13,100.0,0.0,29.33,34.6,27061,47.07,52.93,35.01,29.1,10.38,56.74,0.18,2.52,0.02,2.11,8.28,17.64,19.97,11.09,6.03,6.75,55.71,23.83,11.84,8.62
2014,Georgia,GA,13,14,0.0,100.0,22.42,37.1,22596,49.1,50.9,85.72,78.09,10.72,8.88,0.34,0.93,0.02,1.61,14.28,22.14,17.99,6.72,4.01,17.76,60.66,23.95,9.4,6.0
2014,Hawaii,HI,15,1,51.91,48.06,27.98,39.0,32353,50.38,49.62,18.52,16.77,7.76,2.19,0.12,50.59,7.79,19.98,6.84,17.79,21.64,15.59,8.01,1.89,46.92,25.86,14.3,12.92
2014,Hawaii,HI,15,2,78.71,18.64,31.11,37.3,28932,50.34,49.66,31.85,28.96,11.41,1.68,0.27,25.49,12.14,27.19,5.83,20.61,22.23,11.94,6.06,4.77,51.47,26.29,12.23,10.01
2014,Idaho,ID,16,1,34.99,65.01,36.29,36.9,23938,50.1,49.9,93.06,84.97,10.28,0.4,1.28,1.2,0.11,2.46,6.84,18.75,23.77,10.81,4.69,16.63,58.04,24.63,9.77,7.55
2014,Idaho,ID,16,2,38.64,61.36,36.05,33.5,22893,50.14,49.86,90.58,81.7,13.05,0.77,1.26,1.52,0.16,2.49,6.95,16.44,21.92,11.29,5.51,17.32,58.67,23.86,9.51,7.97
2014,Illinois,IL,17,1,73.09,26.91,39.02,37.7,25688,46.77,53.23,40.55,35.67,9.36,51.73,0.21,1.96,0.02,1.71,7.89,18.49,21.83,10.68,6.91,4.0,57.87,20.28,11.76,10.09
2014,Illinois,IL,17,2,78.49,21.44,37.01,37.4,24730,46.8,53.2,37.87,29.24,13.24,55.63,0.2,0.74,0.01,2.01,8.94,19.11,23.01,8.55,5.28,5.87,59.22,21.69,11.27,7.82
2014,Illinois,IL,17,3,64.56,35.44,29.49,36.9,28875,49.04,50.96,77.41,60.45,30.25,4.31,0.36,3.77,0.0,2.0,10.54,20.08,18.41,10.8,6.16,9.53,53.51,22.5,12.13,11.85
2014,Illinois,IL,17,4,78.15,21.85,17.1,31.4,21953,50.57,49.43,59.71,21.17,70.76,4.36,0.37,3.03,0.04,2.29,19.78,17.29,12.82,8.16,3.76,15.56,64.31,22.19,7.89,5.61
2014,Illinois,IL,17,5,63.23,30.62,27.09,34.8,37317,49.43,50.57,81.08,69.21,19.46,2.8,0.25,6.7,0.01,2.64,7.18,13.49,14.86,22.18,14.19,8.96,43.24,22.76,14.61,19.39
2014,Illinois,IL,17,6,32.86,67.14,39.64,40.5,40297,49.02,50.98,84.87,78.14,9.25,2.51,0.14,8.63,0.01,1.81,3.82,11.89,17.81,20.77,13.45,4.8,43.58,19.71,13.37,23.34
2014,Illinois,IL,17,7,85.1,14.9,30.62,33.1,26801,47.48,52.52,33.1,27.03,13.4,52.12,0.18,6.27,0.03,1.98,10.71,14.88,15.32,13.89,11.39,4.28,57.83,16.95,10.54,14.68
2014,Illinois,IL,17,8,55.73,44.27,24.02,35.8,30759,49.69,50.31,69.37,53.93,27.31,4.71,0.33,12.62,0.06,2.07,9.42,17.03,18.62,14.73,7.06,7.43,50.23,23.96,13.44,12.37
2014,Illinois,IL,17,9,66.06,33.91,31.65,40.1,32377,48.8,51.2,73.11,65.06,11.28,8.74,0.18,12.8,0.02,2.56,6.42,12.36,15.47,20.86,15.71,7.82,49.25,20.35,12.05,18.34
2014,Illinois,IL,17,10,48.7,51.3,30.49,37.4,31438,49.63,50.37,75.98,59.86,22.17,6.73,0.23,9.52,0.03,2.48,7.84,13.89,15.58,16.24,11.56,7.85,50.24,20.52,11.26,17.97
2014,Illinois,IL,17,11,53.46,46.54,30.3,34.5,31215,49.1,50.9,66.22,53.23,26.28,11.15,0.27,7.06,0.02,3.07,8.85,14.96,17.59,13.61,8.2,6.4,50.34,22.27,13.14,14.24
2014,Illinois,IL,17,12,41.89,52.46,37.7,38.6,24965,49.45,50.55,79.13,76.9,3.17,16.77,0.21,1.08,0.02,2.21,7.94,21.59,23.61,8.96,5.28,13.33,57.61,23.39,11.19,7.82
2014,Illinois,IL,17,13,41.34,58.66,36.52,35.3,24415,49.2,50.8,82.17,79.95,3.04,11.22,0.15,3.48,0.02,2.37,5.82,19.95,19.44,11.05,7.41,14.07,57.04,23.01,10.97,8.98
2014,Illinois,IL,17,14,34.59,65.41,39.71,38.2,36778,50.1,49.9,87.35,79.49,11.78,2.97,0.18,4.17,0.05,1.99,4.44,15.43,20.14,15.96,8.88,6.62,46.19,20.31,14.29,19.22
2014,Illinois,IL,17,15,25.08,74.92,40.1,40.6,25246,49.89,50.11,92.93,91.08,2.54,4.28,0.2,0.58,0.03,1.55,8.15,24.27,23.57,8.15,4.09,15.0,55.99,25.57,11.07,7.36
2014,Illinois,IL,17,16,29.38,70.62,38.79,39.8,26936,49.47,50.53,91.19,85.03,8.49,3.67,0.1,1.43,0.03,1.72,6.87,23.72,22.5,9.11,4.97,12.1,53.44,24.33,12.68,9.55
2014,Illinois,IL,17,17,55.46,44.53,35.91,39.7,24129,49.37,50.63,82.36,76.92,8.72,11.15,0.27,1.19,0.03,2.63,9.06,24.28,22.19,8.05,3.96,13.76,57.28,25.19,10.87,6.65
2014,Illinois,IL,17,18,25.28,74.72,43.72,40.1,30250,49.28,50.72,90.99,89.22,2.63,3.87,0.16,2.45,0.03,1.76,5.05,21.1,21.06,13.88,7.04,10.49,49.34,24.99,13.5,12.17
2014,Indiana,IN,18,1,60.85,35.84,25.13,38.2,26320,48.95,51.05,70.19,63.32,14.44,19.63,0.33,1.27,0.03,2.29,8.09,23.8,20.66,9.31,4.8,8.94,56.38,22.4,11.62,9.59
2014,Indiana,IN,18,2,38.29,58.94,26.46,37.3,23816,49.35,50.65,86.72,81.25,8.66,6.91,0.35,1.12,0.04,2.34,9.5,24.2,18.14,8.39,4.79,14.54,57.78,25.88,9.96,6.38
2014,Indiana,IN,18,3,26.73,65.79,27.18,36.8,26315,49.27,50.73,87.76,84.22,5.72,6.07,0.24,1.84,0.03,2.34,8.25,22.64,19.62,9.13,4.88,12.94,54.12,27.6,11.52,6.76
2014,Indiana,IN,18,4,33.13,66.87,24.93,36.5,25820,50.15,49.85,90.88,86.83,5.59,3.51,0.17,2.48,0.03,1.67,6.74,23.44,18.65,9.74,5.39,13.37,55.21,25.06,11.23,8.51
2014,Indiana,IN,18,5,30.82,65.21,28.46,37.6,32026,48.72,51.28,84.97,82.49,4.05,7.94,0.14,3.04,0.02,2.58,4.86,15.98,17.57,17.92,10.45,9.26,47.58,24.48,12.76,15.17
2014,Indiana,IN,18,6,29.35,65.9,27.76,39.6,24528,49.23,50.77,93.52,92.24,2.44,2.27,0.19,1.07,0.02,1.81,8.55,26.82,18.75,7.88,4.73,16.28,56.99,25.98,10.57,6.46
2014,Indiana,IN,18,7,54.73,41.77,20.05,33.3,22749,48.26,51.74,60.73,55.74,10.46,29.02,0.28,2.12,0.04,2.77,11.27,20.56,18.37,9.06,4.43,13.77,59.88,25.54,9.22,5.36
2014,Indiana,IN,18,8,35.83,60.32,30.44,39.5,24627,49.76,50.24,92.39,91.04,2.2,4.11,0.18,0.85,0.06,1.66,8.28,25.63,20.68,8.08,4.52,14.42,56.91,25.89,10.35,6.85
2014,Indiana,IN,18,9,33.67,62.18,28.5,37.3,25290,49.36,50.64,92.33,90.35,3.08,2.67,0.22,1.94,0.01,1.95,7.54,23.29,18.86,9.48,6.16,15.17,55.4,25.54,11.05,8.02
2014,Iowa,IA,19,1,48.79,51.07,48.43,38.7,27749,49.43,50.57,92.04,89.84,3.53,3.38,0.36,1.32,0.05,1.86,5.58,22.9,21.32,11.3,5.17,10.99,49.57,29.39,12.64,8.4
2014,Iowa,IA,19,2,52.48,47.36,45.12,37.8,26645,49.7,50.3,90.85,87.24,5.12,3.75,0.25,2.12,0.04,1.88,5.94,21.27,21.14,11.44,6.48,14.16,52.39,27.01,12.17,8.43
2014,Iowa,IA,19,3,42.23,52.76,46.77,36.6,31049,49.23,50.77,89.6,85.03,6.37,3.89,0.23,2.65,0.05,2.19,5.3,19.37,21.07,14.64,5.97,10.9,46.31,28.5,13.97,11.22
2014,Iowa,IA,19,4,38.28,61.62,46.24,39.3,25474,49.97,50.03,93.13,89.16,6.16,1.4,0.43,1.65,0.08,1.63,6.33,22.66,22.35,10.22,4.52,12.84,52.92,28.21,11.47,7.4
2014,Kansas,KS,20,1,32.03,67.97,36.58,35.1,25047,50.52,49.48,88.39,78.14,14.87,2.98,0.51,1.57,0.11,2.84,8.04,19.03,21.34,9.69,5.05,14.49,55.05,28.29,9.95,6.7
2014,Kansas,KS,20,2,38.62,57.04,40.7,37.3,24996,49.75,50.25,87.56,83.51,6.03,4.47,1.41,1.37,0.05,4.01,5.8,20.76,20.75,10.88,6.8,15.06,54.99,26.43,10.93,7.64
2014,Kansas,KS,20,3,39.98,60.02,39.96,35.9,33285,49.03,50.97,81.8,73.11,11.46,8.81,0.4,3.99,0.05,2.83,5.2,12.61,18.87,18.62,10.46,8.43,45.85,24.61,13.54,16.0
2014,Kansas,KS,20,4,33.34,66.66,37.93,35.9,26824,49.57,50.43,83.34,74.92,11.46,6.88,0.98,3.11,0.02,3.52,6.94,17.91,21.89,12.04,5.63,12.97,53.2,26.02,11.84,8.94
2014,Kentucky,KY,21,1,26.88,73.12,42.09,39.5,20862,49.49,50.51,89.63,87.8,2.77,6.96,0.23,0.57,0.07,1.94,12.38,25.37,19.37,5.91,4.19,19.48,62.71,23.27,8.68,5.34
2014,Kentucky,KY,21,2,30.81,69.19,39.96,37.9,22893,49.29,50.71,89.87,88.07,3.14,5.64,0.21,1.14,0.06,2.09,10.04,24.93,18.89,7.09,5.05,17.22,58.82,24.48,10.36,6.34
2014,Kentucky,KY,21,3,63.49,35.57,42.55,37.8,26096,48.18,51.82,72.77,69.46,4.64,21.02,0.15,2.34,0.04,2.9,8.18,18.96,20.39,12.02,8.47,10.83,53.73,25.41,11.28,9.58
2014,Kentucky,KY,21,4,32.27,67.73,39.7,38.3,26937,49.56,50.44,92.4,90.67,2.97,3.47,0.2,1.08,0.04,1.74,8.29,21.65,19.81,10.78,6.38,14.62,53.36,24.5,11.77,10.38
2014,Kentucky,KY,21,5,21.75,78.25,39.11,40.1,16884,49.66,50.34,96.64,96.0,1.05,1.43,0.19,0.37,0.05,1.0,18.4,25.88,16.18,4.37,3.84,30.94,70.32,18.79,7.02,3.87
2014,Kentucky,KY,21,6,40.01,59.99,42.24,36.4,23878,49.0,51.0,85.27,83.02,4.49,8.6,0.25,1.79,0.02,2.16,9.44,19.04,17.83,11.44,7.87,17.2,57.06,23.59,10.67,8.67
2014,Louisiana,LA,22,1,18.87,77.56,39.47,37.9,27422,48.76,51.24,79.69,73.45,8.34,13.28,1.33,2.24,0.03,1.85,9.79,20.13,18.73,12.24,6.58,10.37,53.39,22.72,11.66,12.24
2014,Louisiana,LA,22,2,85.75,0.0,36.52,35.2,21215,47.9,52.1,31.64,28.41,5.78,62.13,0.26,2.58,0.04,1.49,12.55,21.17,18.04,8.78,5.15,5.09,63.19,20.96,8.92,6.93
2014,Louisiana,LA,22,3,0.0,88.0,40.77,35.5,23275,48.83,51.17,70.83,68.53,3.34,24.69,0.44,1.36,0.03,2.01,12.17,23.28,16.61,8.9,3.71,11.07,59.03,21.02,10.29,9.67
2014,Louisiana,LA,22,4,0.0,73.43,35.83,36.3,22804,49.25,50.75,61.25,59.18,3.64,33.79,0.85,0.88,0.08,2.07,11.06,23.6,18.04,8.2,4.38,9.61,60.69,21.8,9.57,7.94
2014,Louisiana,LA,22,5,23.0,75.81,56.76,36.5,19933,49.74,50.26,61.82,60.31,2.11,35.47,0.42,0.67,0.03,1.17,13.6,24.62,16.31,7.15,3.52,11.86,66.28,19.6,8.0,6.11
2014,Louisiana,LA,22,6,28.58,70.35,55.87,34.9,29019,48.99,51.01,71.63,68.53,4.15,23.49,0.46,2.06,0.02,1.56,8.25,20.59,17.37,12.25,5.86,9.68,52.31,23.01,12.61,12.06
2014,Maine,ME,23,1,60.43,30.67,56.26,43.2,27598,48.62,51.38,94.68,93.5,1.58,1.54,0.32,1.49,0.01,1.7,5.13,20.96,20.76,15.83,8.92,12.05,49.78,26.72,13.03,10.47
2014,Maine,ME,23,2,41.83,47.03,52.7,43.7,22312,49.17,50.83,95.43,94.59,1.22,0.69,0.82,0.7,0.02,2.11,7.29,26.95,21.19,10.22,5.45,17.03,58.05,26.17,9.94,5.84
2014,Maryland,MD,24,1,29.49,70.42,43.03,41.8,31654,49.02,50.98,83.09,80.75,3.57,12.02,0.19,2.0,0.04,1.91,7.22,22.02,18.85,12.05,8.16,8.01,48.35,23.01,13.79,14.85
2014,Maryland,MD,24,2,61.32,35.86,32.59,36.3,32547,47.62,52.38,56.66,53.41,6.04,32.7,0.3,5.22,0.04,3.18,8.4,20.28,19.06,11.3,7.84,6.64,47.7,24.48,14.43,13.38
2014,Maryland,MD,24,3,59.55,40.3,34.13,37.3,39369,48.05,51.95,64.97,60.8,7.82,22.0,0.21,6.94,0.07,3.07,6.33,14.9,16.29,16.93,14.5,4.72,42.62,21.67,15.13,20.58
2014,Maryland,MD,24,4,50.13,20.19,44.09,36.3,37000,48.03,51.97,32.99,27.04,15.04,53.09,0.3,3.24,0.02,2.41,9.39,17.75,18.86,12.54,8.34,2.3,43.06,24.19,15.05,17.7
2014,Maryland,MD,24,5,64.03,35.72,37.54,37.6,41244,48.97,51.03,52.64,48.23,7.27,37.74,0.37,3.89,0.05,3.25,5.86,18.21,19.63,12.43,9.1,3.94,42.49,20.3,15.27,21.94
2014,Maryland,MD,24,6,49.7,48.25,29.81,38.2,34835,49.57,50.43,68.98,61.57,12.19,12.97,0.37,10.52,0.05,3.75,6.84,16.49,17.06,14.49,12.67,7.02,47.1,20.71,13.02,19.17
2014,Maryland,MD,24,7,69.94,27.01,34.67,37.4,28947,47.71,52.29,36.01,33.96,3.72,54.09,0.3,6.08,0.03,2.34,9.22,17.12,16.3,12.86,11.15,3.12,53.26,20.64,11.61,14.5
2014,Maryland,MD,24,8,60.74,39.03,34.29,40.1,42542,48.44,51.56,69.02,62.67,14.2,11.79,0.19,8.88,0.04,3.1,6.19,12.34,14.13,16.8,19.96,3.72,40.39,19.56,13.75,26.29
2014,Massachusetts,MA,25,1,97.96,0.0,28.46,40.7,26401,48.11,51.89,83.26,74.56,15.97,6.28,0.29,1.82,0.03,2.27,9.02,20.92,19.18,11.21,7.62,11.45,53.4,23.79,12.79,10.03
2014,Massachusetts,MA,25,2,98.2,0.0,27.88,38.6,29337,48.68,51.32,85.54,79.92,8.81,4.67,0.2,5.03,0.04,2.59,6.4,18.3,17.16,14.02,10.06,10.6,51.1,21.86,13.18,13.86
2014,Massachusetts,MA,25,3,62.96,36.95,35.1,39.1,31524,49.63,50.37,76.61,70.33,17.36,3.3,0.23,7.27,0.01,3.04,8.44,18.03,16.56,14.01,10.39,8.23,49.23,21.37,12.81,16.6
2014,Massachusetts,MA,25,4,97.91,0.0,30.49,40.5,37959,48.07,51.93,88.23,85.5,4.07,2.65,0.09,5.79,0.03,2.0,5.18,14.56,14.79,16.99,15.82,6.79,43.96,20.09,13.77,22.18
2014,Massachusetts,MA,25,5,98.29,0.0,27.79,38.8,38523,48.14,51.86,79.52,74.38,8.19,4.92,0.13,10.16,0.03,2.89,5.31,14.54,13.22,18.9,18.56,6.46,43.25,20.27,14.12,22.37
2014,Massachusetts,MA,25,6,54.97,41.14,43.33,42.2,35989,48.4,51.6,87.08,83.88,7.74,3.09,0.11,3.93,0.02,2.01,5.23,18.04,17.83,17.21,11.66,6.49,44.26,21.63,14.57,19.54
2014,Massachusetts,MA,25,7,98.33,0.0,20.26,31.1,25730,48.28,51.72,51.2,42.87,20.15,25.76,0.37,9.45,0.01,6.29,10.9,15.54,12.26,13.93,12.12,9.3,55.46,21.34,11.25,11.95
2014,Massachusetts,MA,25,8,98.67,0.0,30.87,39.3,37144,48.34,51.66,78.8,75.98,5.15,9.26,0.16,7.08,0.02,2.27,6.03,17.68,16.87,18.59,12.0,6.6,43.29,22.12,15.24,19.34
2014,Massachusetts,MA,25,9,54.95,44.99,41.1,44.5,29902,48.26,51.74,90.43,88.09,4.61,2.76,0.27,1.28,0.03,2.32,8.11,20.12,20.17,14.38,8.83,9.83,49.03,23.29,13.94,13.74
2014,Michigan,MI,26,1,45.28,52.14,43.66,45.4,22110,50.81,49.19,92.6,91.58,1.62,1.64,2.48,0.61,0.03,2.39,6.58,25.34,23.49,10.3,5.93,15.57,59.56,24.76,9.61,6.07
2014,Michigan,MI,26,2,33.25,63.63,38.47,36.6,23462,49.4,50.6,86.04,80.49,8.74,6.09,0.55,2.23,0.01,2.94,7.12,20.96,21.08,10.4,5.09,13.79,57.68,24.6,10.82,6.9
2014,Michigan,MI,26,3,39.01,57.91,39.74,36.7,25458,49.46,50.54,84.51,79.88,7.15,8.91,0.51,1.58,0.01,2.87,6.74,18.98,21.01,11.98,6.51,13.0,55.23,24.82,11.12,8.83
2014,Michigan,MI,26,4,39.09,56.49,39.23,40.5,22147,49.97,50.03,94.08,92.0,2.88,1.85,0.7,0.99,0.03,1.95,6.93,23.89,22.49,8.45,4.93,19.15,60.03,23.36,10.03,6.59
2014,Michigan,MI,26,5,66.71,31.16,41.0,40.2,22646,48.4,51.6,77.6,74.34,4.64,17.43,0.48,0.84,0.02,2.83,7.96,23.22,24.03,7.93,4.43,14.78,59.56,24.34,9.72,6.38
2014,Michigan,MI,26,6,40.38,55.89,37.71,38.5,23308,49.26,50.74,85.18,81.59,5.6,8.57,0.49,1.54,0.02,2.74,6.87,20.67,21.49,10.32,6.26,14.93,58.07,23.58,10.58,7.77
2014,Michigan,MI,26,7,41.17,53.45,40.65,41.0,26168,50.08,49.92,91.61,88.65,4.08,4.17,0.39,0.86,0.02,2.15,6.34,22.79,23.76,9.57,5.67,13.41,54.7,24.26,12.07,8.97
2014,Michigan,MI,26,8,42.06,54.6,42.6,37.8,29351,49.19,50.81,86.12,83.04,4.68,5.66,0.3,3.88,0.03,3.06,4.19,14.43,21.4,14.49,9.95,10.93,51.83,21.31,12.19,14.67
2014,Michigan,MI,26,9,60.39,36.09,37.44,40.6,27462,48.37,51.63,81.4,80.0,2.06,11.45,0.34,3.84,0.02,2.42,7.93,20.28,22.41,12.27,7.63,11.56,52.6,24.32,12.14,10.94
2014,Michigan,MI,26,10,29.36,68.68,40.31,41.9,27188,49.65,50.35,93.02,90.79,3.05,2.82,0.25,1.51,0.01,1.82,6.85,23.11,23.95,9.69,5.45,12.26,52.94,23.79,12.09,11.19
2014,Michigan,MI,26,11,40.47,55.9,42.44,40.9,36202,49.12,50.88,83.7,81.09,3.34,4.96,0.26,8.32,0.03,2.19,4.12,14.26,19.92,18.31,12.64,6.68,45.23,21.43,13.57,19.77
2014,Michigan,MI,26,12,65.01,31.32,35.11,35.6,27109,48.6,51.4,79.56,75.84,5.48,10.55,0.33,4.97,0.02,3.25,7.17,16.7,19.73,11.09,9.75,14.81,53.76,22.84,11.93,11.47
2014,Michigan,MI,26,13,79.49,16.31,30.96,36.1,18664,47.72,52.28,37.35,33.7,6.73,56.0,0.44,1.16,0.01,2.4,12.34,21.59,21.44,5.61,3.13,10.16,68.2,20.02,7.69,4.09
2014,Michigan,MI,26,14,77.79,19.67,37.66,38.5,22877,47.21,52.79,34.21,31.07,4.64,57.29,0.27,4.19,0.01,2.88,9.57,16.74,20.15,10.66,8.69,6.88,60.88,19.76,9.3,10.06
2014,Minnesota,MN,27,1,54.19,45.67,43.21,38.1,27906,49.72,50.28,92.14,87.57,5.81,2.56,0.27,2.32,0.03,1.61,6.0,20.68,22.2,11.65,5.77,11.71,49.55,28.3,13.0,9.16
2014,Minnesota,MN,27,2,38.87,56.04,46.74,37.0,36463,49.35,50.65,86.27,83.33,5.52,3.98,0.46,4.38,0.06,2.68,3.64,15.9,21.84,16.95,7.37,6.11,41.72,25.61,16.28,16.39
2014,Minnesota,MN,27,3,37.78,62.14,49.11,39.6,39202,48.74,51.26,82.48,79.91,4.12,6.65,0.34,6.59,0.04,2.67,3.09,12.67,20.96,21.48,10.47,5.06,40.46,23.71,14.99,20.84
2014,Minnesota,MN,27,4,61.19,32.9,43.4,35.7,31218,48.77,51.23,73.64,69.56,6.39,9.54,0.57,11.15,0.04,3.55,5.61,14.4,18.53,16.77,10.37,7.5,48.02,24.2,13.41,14.38
2014,Minnesota,MN,27,5,70.79,23.97,40.98,33.5,29684,49.62,50.38,69.32,64.21,9.12,15.88,1.05,5.89,0.04,4.39,6.83,13.31,18.36,18.54,10.42,9.49,49.0,24.91,13.31,12.77
2014,Minnesota,MN,27,6,38.39,56.29,46.36,35.9,33119,50.44,49.56,92.17,90.67,2.59,2.27,0.46,2.27,0.02,1.94,3.93,18.17,24.02,12.91,5.15,8.25,44.72,26.46,16.04,12.79
2014,Minnesota,MN,27,7,54.21,45.66,46.95,40.8,26201,50.15,49.85,92.55,89.99,4.17,0.96,2.69,0.8,0.06,1.77,6.6,23.05,23.84,10.11,3.78,11.93,51.27,29.36,12.07,7.3
2014,Minnesota,MN,27,8,48.51,47.11,50.72,42.6,25065,50.66,49.34,93.45,92.45,1.45,1.03,2.6,0.65,0.03,1.98,5.63,23.55,25.19,10.4,4.74,13.54,53.92,26.26,12.14,7.69
2014,Mississippi,MS,28,1,28.93,67.91,26.57,37.0,21702,48.43,51.57,70.07,68.15,3.13,26.75,0.13,0.73,0.03,1.32,12.05,20.53,20.41,7.83,4.05,12.1,61.86,23.15,9.03,5.96
2014,Mississippi,MS,28,2,67.74,0.0,27.15,35.1,18212,48.04,51.96,32.69,31.85,2.06,64.98,0.31,0.51,0.01,0.62,13.83,18.67,19.15,7.39,4.13,5.3,69.21,20.06,6.54,4.2
2014,Mississippi,MS,28,3,27.93,68.89,30.02,36.8,22471,48.48,51.52,61.44,60.13,2.2,35.01,1.05,0.99,0.0,0.87,10.48,18.93,19.64,10.0,6.32,9.75,60.72,22.29,9.16,7.82
2014,Mississippi,MS,28,4,24.34,69.92,26.94,36.3,22141,49.23,50.77,72.35,69.61,3.86,23.19,0.25,1.52,0.0,1.78,10.4,20.07,21.68,8.13,4.9,13.83,61.28,23.04,9.14,6.54
2014,Missouri,MO,29,1,72.98,21.57,27.59,35.2,24084,47.24,52.76,44.48,42.46,3.07,48.93,0.19,2.6,0.03,3.0,8.97,17.3,20.83,11.19,8.15,6.45,57.65,24.69,10.31,7.35
2014,Missouri,MO,29,2,32.62,64.12,37.86,42.0,36119,48.22,51.78,89.7,87.71,2.61,3.81,0.12,4.18,0.02,1.77,3.74,13.98,19.09,19.93,13.13,5.87,43.7,22.9,14.2,19.2
2014,Missouri,MO,29,3,27.15,68.33,32.91,38.3,27884,49.78,50.22,93.19,91.68,2.31,3.31,0.32,0.82,0.05,1.62,7.39,22.58,21.32,10.54,5.14,12.26,51.35,27.34,12.42,8.89
2014,Missouri,MO,29,4,26.36,68.08,29.87,36.3,22445,50.05,49.95,89.74,87.52,3.52,4.55,0.45,1.44,0.11,2.85,7.79,22.18,18.89,9.49,5.86,17.63,59.08,24.73,9.68,6.51
2014,Missouri,MO,29,5,51.59,44.96,26.05,36.7,25939,48.38,51.62,68.73,64.85,8.54,21.89,0.46,1.68,0.25,3.23,8.24,21.16,20.8,10.76,6.18,10.9,54.26,26.92,11.17,7.66
2014,Missouri,MO,29,6,29.5,66.65,32.07,38.4,26630,49.51,50.49,91.2,88.78,3.65,4.04,0.38,1.19,0.14,2.3,6.66,23.24,19.57,11.07,5.96,12.96,53.08,25.94,11.64,9.35
2014,Missouri,MO,29,7,28.84,63.46,27.83,37.8,21890,48.97,51.03,92.54,89.21,4.55,1.76,0.85,1.07,0.14,2.71,8.35,21.75,20.92,9.93,5.0,18.74,60.3,25.26,8.47,5.97
2014,Missouri,MO,29,8,24.32,66.65,27.5,40.3,19993,49.83,50.17,92.39,91.1,1.79,4.56,0.45,0.54,0.06,1.67,12.99,25.75,18.71,6.32,3.88,20.69,64.25,23.31,7.91,4.53
2014,Montana,MT,30,1,40.41,55.41,46.42,39.8,24451,50.23,49.77,89.38,87.22,3.17,0.45,6.47,0.66,0.07,2.47,5.14,20.25,22.81,13.49,6.27,14.46,55.37,25.79,10.7,8.14
2014,Nebraska,NE,31,1,31.18,68.82,37.06,35.4,27139,49.98,50.02,90.12,84.06,8.03,2.9,1.16,2.24,0.09,2.36,5.09,17.67,22.36,12.62,6.08,12.31,50.3,28.19,12.39,9.13
2014,Nebraska,NE,31,2,48.9,45.57,35.98,33.9,30334,49.32,50.68,81.06,73.98,10.55,9.95,0.59,2.77,0.04,2.81,6.19,14.03,20.03,15.74,8.15,9.82,48.02,27.06,12.92,12.01
2014,Nebraska,NE,31,3,24.61,75.39,39.12,40.4,24908,49.7,50.3,93.79,85.75,10.6,1.0,0.86,0.72,0.06,1.49,7.22,22.66,23.37,9.66,4.03,13.62,53.83,28.34,10.79,7.04
2014,Nevada,NV,32,1,56.84,37.87,13.79,36.0,22612,51.27,48.73,61.58,34.92,43.91,10.08,0.62,7.93,0.61,3.83,16.13,21.54,19.05,6.63,2.96,15.34,62.52,25.38,7.32,4.78
2014,Nevada,NV,32,2,27.93,65.73,33.15,38.7,27258,50.77,49.23,83.46,68.31,21.17,1.95,2.21,3.86,0.45,3.43,8.92,17.89,24.16,10.58,5.9,13.86,53.59,23.63,11.7,11.08
2014,Nevada,NV,32,3,36.13,60.75,23.26,37.8,33551,49.23,50.77,70.67,59.18,16.61,6.81,0.47,12.94,0.84,4.78,5.73,17.71,24.46,14.34,7.35,7.25,46.26,26.68,13.52,13.55
2014,Nevada,NV,32,4,45.76,48.53,23.4,35.3,27035,50.27,49.73,64.47,47.74,28.07,14.42,1.09,5.17,0.59,4.73,10.1,19.65,22.28,8.02,4.19,11.28,55.57,24.63,10.92,8.88
2014,New Hampshire,NH,33,1,48.11,51.71,44.62,41.5,31888,49.22,50.78,93.86,91.8,2.97,1.41,0.16,2.24,0.0,1.74,5.32,19.92,20.3,15.33,8.81,9.03,46.18,25.21,14.15,14.46
